	ID	Query	VFID	VF_Name	Bacteria	VFCID	VFcategory	ESKAPE	Virulence_factor
188	VFG005775(gb|WP_000403526)	3.6.3.39_1	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
189	VFG005775(gb|WP_000403526)	3.6.3.32_4	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
190	VFG005775(gb|WP_000403526)	3.6.3.27_4	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
191	VFG005775(gb|WP_000403526)	3.6.3.25_4	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
192	VFG005775(gb|WP_000403526)	3.6.3.31_2	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
193	VFG005775(gb|WP_000403526)	3.6.3.40_3	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
194	VFG005775(gb|WP_000403526)	3.6.3.30_2	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
195	VFG005775(gb|WP_000403526)	TIGR02204	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
196	VFG005775(gb|WP_000403526)	TIGR00972	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
197	VFG005775(gb|WP_000403526)	TIGR03719	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
198	VFG005775(gb|WP_000403526)	TIGR01277	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
199	VFG005775(gb|WP_000403526)	TIGR02673	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
200	VFG005775(gb|WP_000403526)	TIGR02142	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
201	VFG005775(gb|WP_000403526)	TIGR02211	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
202	VFG005775(gb|WP_000403526)	TIGR03410	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
203	VFG005775(gb|WP_000403526)	TIGR01189	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
204	VFG005775(gb|WP_000403526)	TIGR01978	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
205	VFG005775(gb|WP_000403526)	TIGR00630	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
206	VFG005775(gb|WP_000403526)	TIGR01846	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
207	VFG005775(gb|WP_000403526)	TIGR01194	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
208	VFG005775(gb|WP_000403526)	TIGR01188	VF0279	<beta>-haemolysin/cytolysin	Streptococcus agalactiae	VFC0235	Exotoxin	Negative	cylA
209	VFG002059(gb|NP_248763)	PF13304.1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
210	VFG002059(gb|NP_248763)	K16012_753	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
211	VFG002059(gb|NP_248763)	K12541_338	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
212	VFG002059(gb|NP_248763)	K16013_750	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
213	VFG002059(gb|NP_248763)	K13892_241	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
214	VFG002059(gb|NP_248763)	K13896_522	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
215	VFG002059(gb|NP_248763)	K02006_3364_95_1903_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
216	VFG002059(gb|NP_248763)	K02056_2426_95_1398_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
217	VFG002059(gb|NP_248763)	K10539_228	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
218	VFG002059(gb|NP_248763)	K02028_3191_95_1622_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
219	VFG002059(gb|NP_248763)	K15738_1267_95_655	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
220	VFG002059(gb|NP_248763)	K02036_2161_95_1075	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
221	VFG002059(gb|NP_248763)	K02071_1581_95_671	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
222	VFG002059(gb|NP_248763)	K10004_332	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
223	VFG002059(gb|NP_248763)	K09812_1346_95_631	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
224	VFG002059(gb|NP_248763)	K10000_222	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
225	VFG002059(gb|NP_248763)	K10823_799	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
226	VFG002059(gb|NP_248763)	K02052_830	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
227	VFG002059(gb|NP_248763)	K11631_78	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
228	VFG002059(gb|NP_248763)	K06158_1502_95_846_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
229	VFG002059(gb|NP_248763)	K09810_972	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
230	VFG002059(gb|NP_248763)	K11072_834	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
231	VFG002059(gb|NP_248763)	K06861_1153_95_581	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
232	VFG002059(gb|NP_248763)	K15497_109	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
233	VFG002059(gb|NP_248763)	K12372_369	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
234	VFG002059(gb|NP_248763)	K01990_3528_95_2418_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
235	VFG002059(gb|NP_248763)	K02023_1076_95_790	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
236	VFG002059(gb|NP_248763)	K02065_1518_95_864	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
237	VFG002059(gb|NP_248763)	K15583_806	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
238	VFG002059(gb|NP_248763)	K02031_3958_95_2536_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
239	VFG002059(gb|NP_248763)	K15600_180	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
240	VFG002059(gb|NP_248763)	K11705_25	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
241	VFG002059(gb|NP_248763)	K02049_2895_95_1945_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
242	VFG002059(gb|NP_248763)	K09013_1571_95_833	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
243	VFG002059(gb|NP_248763)	K12371_325	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
244	VFG002059(gb|NP_248763)	K06949_1688_95_958_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
245	VFG002059(gb|NP_248763)	K05685_446	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
246	VFG002059(gb|NP_248763)	K11004_130	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
247	VFG002059(gb|NP_248763)	K12530_43	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
248	VFG002059(gb|NP_248763)	K12531_42	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
249	VFG002059(gb|NP_248763)	K14698_15	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
250	VFG002059(gb|NP_248763)	K14699_15	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
251	VFG002059(gb|NP_248763)	K13409_203	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
252	VFG002059(gb|NP_248763)	K12536_103	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
253	VFG002059(gb|NP_248763)	K06160_124	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
254	VFG002059(gb|NP_248763)	K11050_4	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
255	VFG002059(gb|NP_248763)	K11607_196	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
256	VFG002059(gb|NP_248763)	K09691_822	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
257	VFG002059(gb|NP_248763)	K02074_510	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
258	VFG002059(gb|NP_248763)	K09693_174	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
259	VFG002059(gb|NP_248763)	3.6.3.39_1	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
260	VFG002059(gb|NP_248763)	3.6.3.32_4	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
261	VFG002059(gb|NP_248763)	3.6.3.27_4	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
262	VFG002059(gb|NP_248763)	3.6.3.25_4	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
263	VFG002059(gb|NP_248763)	3.6.3.31_2	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
264	VFG002059(gb|NP_248763)	3.6.3.30_2	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
265	VFG002059(gb|NP_248763)	TIGR02204	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
266	VFG002059(gb|NP_248763)	TIGR00972	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
267	VFG002059(gb|NP_248763)	TIGR03719	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
268	VFG002059(gb|NP_248763)	TIGR01277	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
269	VFG002059(gb|NP_248763)	TIGR02673	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
270	VFG002059(gb|NP_248763)	TIGR02142	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
271	VFG002059(gb|NP_248763)	TIGR02211	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
272	VFG002059(gb|NP_248763)	TIGR03410	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
273	VFG002059(gb|NP_248763)	TIGR01189	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
274	VFG002059(gb|NP_248763)	TIGR01978	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
275	VFG002059(gb|NP_248763)	TIGR00630	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
276	VFG002059(gb|NP_248763)	TIGR01846	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
277	VFG002059(gb|NP_248763)	TIGR01194	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
278	VFG002059(gb|NP_248763)	TIGR01188	VF0334	HSI-I	Pseudomonas aeruginosa	VFC0086	Effector delivery system	Positive	tagT
279	VFG037274(gb|WP_001281538)	PF13304.1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
280	VFG037274(gb|WP_001281538)	K16012_753	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
281	VFG037274(gb|WP_001281538)	K12541_338	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
282	VFG037274(gb|WP_001281538)	K16013_750	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
283	VFG037274(gb|WP_001281538)	K13892_241	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
284	VFG037274(gb|WP_001281538)	K13896_522	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
285	VFG037274(gb|WP_001281538)	K02006_3364_95_1903_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
286	VFG037274(gb|WP_001281538)	K02056_2426_95_1398_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
287	VFG037274(gb|WP_001281538)	K10539_228	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
288	VFG037274(gb|WP_001281538)	K02028_3191_95_1622_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
289	VFG037274(gb|WP_001281538)	K15738_1267_95_655	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
290	VFG037274(gb|WP_001281538)	K02036_2161_95_1075	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
291	VFG037274(gb|WP_001281538)	K02071_1581_95_671	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
292	VFG037274(gb|WP_001281538)	K10004_332	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
293	VFG037274(gb|WP_001281538)	K09812_1346_95_631	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
294	VFG037274(gb|WP_001281538)	K10000_222	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
295	VFG037274(gb|WP_001281538)	K10823_799	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
296	VFG037274(gb|WP_001281538)	K02052_830	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
297	VFG037274(gb|WP_001281538)	K11631_78	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
298	VFG037274(gb|WP_001281538)	K06158_1502_95_846_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
299	VFG037274(gb|WP_001281538)	K09810_972	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
300	VFG037274(gb|WP_001281538)	K11072_834	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
301	VFG037274(gb|WP_001281538)	K06861_1153_95_581	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
302	VFG037274(gb|WP_001281538)	K15497_109	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
303	VFG037274(gb|WP_001281538)	K12372_369	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
304	VFG037274(gb|WP_001281538)	K01990_3528_95_2418_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
305	VFG037274(gb|WP_001281538)	K02023_1076_95_790	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
306	VFG037274(gb|WP_001281538)	K02065_1518_95_864	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
307	VFG037274(gb|WP_001281538)	K15583_806	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
308	VFG037274(gb|WP_001281538)	K02031_3958_95_2536_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
309	VFG037274(gb|WP_001281538)	K15600_180	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
310	VFG037274(gb|WP_001281538)	K11705_25	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
311	VFG037274(gb|WP_001281538)	K02049_2895_95_1945_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
312	VFG037274(gb|WP_001281538)	K09013_1571_95_833	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
313	VFG037274(gb|WP_001281538)	K12371_325	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
314	VFG037274(gb|WP_001281538)	K06949_1688_95_958_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
315	VFG037274(gb|WP_001281538)	K05685_446	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
316	VFG037274(gb|WP_001281538)	K02404_659	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
317	VFG037274(gb|WP_001281538)	K11004_130	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
318	VFG037274(gb|WP_001281538)	K12530_43	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
319	VFG037274(gb|WP_001281538)	K12531_42	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
320	VFG037274(gb|WP_001281538)	K14698_15	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
321	VFG037274(gb|WP_001281538)	K14699_15	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
322	VFG037274(gb|WP_001281538)	K13409_203	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
323	VFG037274(gb|WP_001281538)	K12536_103	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
324	VFG037274(gb|WP_001281538)	K06160_124	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
325	VFG037274(gb|WP_001281538)	K11050_4	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
326	VFG037274(gb|WP_001281538)	K11607_196	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
327	VFG037274(gb|WP_001281538)	K09691_822	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
328	VFG037274(gb|WP_001281538)	K02074_510	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
329	VFG037274(gb|WP_001281538)	K09693_174	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
330	VFG037274(gb|WP_001281538)	K10866_156	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
331	VFG037274(gb|WP_001281538)	3.6.3.39_1	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
332	VFG037274(gb|WP_001281538)	3.6.3.32_4	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
333	VFG037274(gb|WP_001281538)	3.6.3.27_4	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
334	VFG037274(gb|WP_001281538)	3.6.3.25_4	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
335	VFG037274(gb|WP_001281538)	3.6.3.31_2	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
336	VFG037274(gb|WP_001281538)	3.6.3.40_3	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
337	VFG037274(gb|WP_001281538)	3.6.3.30_2	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
338	VFG037274(gb|WP_001281538)	TIGR02204	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
339	VFG037274(gb|WP_001281538)	TIGR00972	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
340	VFG037274(gb|WP_001281538)	TIGR03719	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
341	VFG037274(gb|WP_001281538)	TIGR01277	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
342	VFG037274(gb|WP_001281538)	TIGR02673	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
343	VFG037274(gb|WP_001281538)	TIGR02142	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
344	VFG037274(gb|WP_001281538)	TIGR02211	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
345	VFG037274(gb|WP_001281538)	TIGR03410	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
346	VFG037274(gb|WP_001281538)	TIGR01189	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
347	VFG037274(gb|WP_001281538)	TIGR01978	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
348	VFG037274(gb|WP_001281538)	TIGR00630	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
349	VFG037274(gb|WP_001281538)	TIGR01846	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
350	VFG037274(gb|WP_001281538)	TIGR01194	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
351	VFG037274(gb|WP_001281538)	TIGR01188	VF0467	Acinetobactin	Acinetobacter baumannii	VFC0272	Nutritional/Metabolic factor	Positive	barA
352	VFG050113(gb|WP_000590108)	PF13304.1	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
353	VFG050113(gb|WP_000590108)	K16012_753	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
354	VFG050113(gb|WP_000590108)	K12541_338	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
355	VFG050113(gb|WP_000590108)	K16013_750	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
356	VFG050113(gb|WP_000590108)	K13892_241	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
357	VFG050113(gb|WP_000590108)	K13896_522	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
358	VFG050113(gb|WP_000590108)	K02006_3364_95_1903_1	VF0583	Cereulide	Bacillus cereus	VFC0235	Exotoxin	Negative	cesC
